Freq.	V(vout)
5.04661297563428e+005	(-1.34484348095073e+002dB,1.50328782632660e+002°)
5.05824662003014e+005	(-1.34603467871397e+002dB,1.50074181922963e+002°)
5.06990708274604e+005	(-1.34722536844622e+002dB,1.49818515655500e+002°)
5.08159442560460e+005	(-1.34841554191376e+002dB,1.49561777753231e+002°)
5.09330871057094e+005	(-1.34960519078623e+002dB,1.49303962133611e+002°)
5.10504999975305e+005	(-1.35079430663589e+002dB,1.49045062709149e+002°)
5.11681835540206e+005	(-1.35198288093685e+002dB,1.48785073387978e+002°)
5.12861383991263e+005	(-1.35317090506434e+002dB,1.48523988074440e+002°)
5.14043651582324e+005	(-1.35435837029399e+002dB,1.48261800669677e+002°)
5.15228644581654e+005	(-1.35554526780108e+002dB,1.47998505072242e+002°)
5.16416369271968e+005	(-1.35673158865980e+002dB,1.47734095178712e+002°)
5.17606831950465e+005	(-1.35791732384256e+002dB,1.47468564884322e+002°)
5.18800038928858e+005	(-1.35910246421926e+002dB,1.47201908083611e+002°)
5.19995996533412e+005	(-1.36028700055658e+002dB,1.46934118671069e+002°)
5.21194711104977e+005	(-1.36147092351728e+002dB,1.46665190541813e+002°)
5.22396188999016e+005	(-1.36265422365952e+002dB,1.46395117592260e+002°)
5.23600436585646e+005	(-1.36383689143615e+002dB,1.46123893720825e+002°)
5.24807460249668e+005	(-1.36501891719403e+002dB,1.45851512828624e+002°)
5.26017266390601e+005	(-1.36620029117338e+002dB,1.45577968820190e+002°)
5.27229861422718e+005	(-1.36738100350710e+002dB,1.45303255604206e+002°)
5.28445251775075e+005	(-1.36856104422015e+002dB,1.45027367094249e+002°)
5.29663443891552e+005	(-1.36974040322885e+002dB,1.44750297209539e+002°)
5.30884444230882e+005	(-1.37091907034029e+002dB,1.44472039875717e+002°)
5.32108259266688e+005	(-1.37209703525169e+002dB,1.44192589025620e+002°)
5.33334895487514e+005	(-1.37327428754981e+002dB,1.43911938600078e+002°)
5.34564359396865e+005	(-1.37445081671032e+002dB,1.43630082548719e+002°)
5.35796657513235e+005	(-1.37562661209722e+002dB,1.43347014830791e+002°)
5.37031796370145e+005	(-1.37680166296227e+002dB,1.43062729415994e+002°)
5.38269782516181e+005	(-1.37797595844444e+002dB,1.42777220285327e+002°)
5.39510622515020e+005	(-1.37914948756933e+002dB,1.42490481431942e+002°)
5.40754322945473e+005	(-1.38032223924865e+002dB,1.42202506862023e+002°)
5.42000890401515e+005	(-1.38149420227969e+002dB,1.41913290595662e+002°)
5.43250331492324e+005	(-1.38266536534483e+002dB,1.41622826667763e+002°)
5.44502652842312e+005	(-1.38383571701104e+002dB,1.41331109128946e+002°)
5.45757861091162e+005	(-1.38500524572938e+002dB,1.41038132046474e+002°)
5.47015962893862e+005	(-1.38617393983458e+002dB,1.40743889505184e+002°)
5.48276964920744e+005	(-1.38734178754458e+002dB,1.40448375608439e+002°)
5.49540873857514e+005	(-1.38850877696007e+002dB,1.40151584479084e+002°)
5.50807696405293e+005	(-1.38967489606416e+002dB,1.39853510260420e+002°)
5.52077439280647e+005	(-1.39084013272191e+002dB,1.39554147117191e+002°)
5.53350109215626e+005	(-1.39200447468001e+002dB,1.39253489236578e+002°)
5.54625712957800e+005	(-1.39316790956640e+002dB,1.38951530829210e+002°)
5.55904257270292e+005	(-1.39433042488997e+002dB,1.38648266130185e+002°)
5.57185748931818e+005	(-1.39549200804023e+002dB,1.38343689400101e+002°)
5.58470194736719e+005	(-1.39665264628702e+002dB,1.38037794926106e+002°)
5.59757601494998e+005	(-1.39781232678024e+002dB,1.37730577022950e+002°)
5.61047976032358e+005	(-1.39897103654961e+002dB,1.37422030034052e+002°)
5.62341325190236e+005	(-1.40012876250448e+002dB,1.37112148332585e+002°)
5.63637655825841e+005	(-1.40128549143356e+002dB,1.36800926322561e+002°)
5.64936974812189e+005	(-1.40244121000481e+002dB,1.36488358439932e+002°)
5.66239289038140e+005	(-1.40359590476526e+002dB,1.36174439153708e+002°)
5.67544605408433e+005	(-1.40474956214090e+002dB,1.35859162967070e+002°)
5.68852930843727e+005	(-1.40590216843657e+002dB,1.35542524418511e+002°)
5.70164272280633e+005	(-1.40705370983587e+002dB,1.35224518082975e+002°)
5.71478636671752e+005	(-1.40820417240114e+002dB,1.34905138573009e+002°)
5.72796030985714e+005	(-1.40935354207346e+002dB,1.34584380539925e+002°)
5.74116462207212e+005	(-1.41050180467260e+002dB,1.34262238674972e+002°)
5.75439937337041e+005	(-1.41164894589709e+002dB,1.33938707710518e+002°)
5.76766463392135e+005	(-1.41279495132431e+002dB,1.33613782421233e+002°)
5.78096047405602e+005	(-1.41393980641053e+002dB,1.33287457625292e+002°)
5.79428696426764e+005	(-1.41508349649109e+002dB,1.32959728185578e+002°)
5.80764417521195e+005	(-1.41622600678051e+002dB,1.32630589010895e+002°)
5.82103217770754e+005	(-1.41736732237272e+002dB,1.32300035057186e+002°)
5.83445104273627e+005	(-1.41850742824125e+002dB,1.31968061328765e+002°)
5.84790084144363e+005	(-1.41964630923948e+002dB,1.31634662879545e+002°)
5.86138164513911e+005	(-1.42078395010094e+002dB,1.31299834814285e+002°)
5.87489352529658e+005	(-1.42192033543962e+002dB,1.30963572289827e+002°)
5.88843655355470e+005	(-1.42305544975031e+002dB,1.30625870516357e+002°)
5.90201080171725e+005	(-1.42418927740900e+002dB,1.30286724758654e+002°)
5.91561634175355e+005	(-1.42532180267329e+002dB,1.29946130337353e+002°)
5.92925324579880e+005	(-1.42645300968285e+002dB,1.29604082630212e+002°)
5.94292158615453e+005	(-1.42758288245987e+002dB,1.29260577073379e+002°)
5.95662143528890e+005	(-1.42871140490966e+002dB,1.28915609162663e+002°)
5.97035286583716e+005	(-1.42983856082114e+002dB,1.28569174454809e+002°)
5.98411595060199e+005	(-1.43096433386747e+002dB,1.28221268568776e+002°)
5.99791076255388e+005	(-1.43208870760668e+002dB,1.27871887187015e+002°)
6.01173737483157e+005	(-1.43321166548235e+002dB,1.27521026056746e+002°)
6.02559586074236e+005	(-1.43433319082429e+002dB,1.27168680991241e+002°)
6.03948629376258e+005	(-1.43545326684930e+002dB,1.26814847871105e+002°)
6.05340874753791e+005	(-1.43657187666199e+002dB,1.26459522645552e+002°)
6.06736329588383e+005	(-1.43768900325554e+002dB,1.26102701333686e+002°)
6.08135001278595e+005	(-1.43880462951262e+002dB,1.25744380025778e+002°)
6.09536897240046e+005	(-1.43991873820625e+002dB,1.25384554884542e+002°)
6.10942024905448e+005	(-1.44103131200075e+002dB,1.25023222146403e+002°)
6.12350391724650e+005	(-1.44214233345275e+002dB,1.24660378122770e+002°)
6.13762005164670e+005	(-1.44325178501216e+002dB,1.24296019201297e+002°)
6.15176872709744e+005	(-1.44435964902327e+002dB,1.23930141847146e+002°)
6.16595001861357e+005	(-1.44546590772582e+002dB,1.23562742604238e+002°)
6.18016400138291e+005	(-1.44657054325616e+002dB,1.23193818096504e+002°)
6.19441075076656e+005	(-1.44767353764841e+002dB,1.22823365029126e+002°)
6.20869034229938e+005	(-1.44877487283569e+002dB,1.22451380189771e+002°)
6.22300285169033e+005	(-1.44987453065137e+002dB,1.22077860449819e+002°)
6.23734835482293e+005	(-1.45097249283038e+002dB,1.21702802765577e+002°)
6.25172692775559e+005	(-1.45206874101055e+002dB,1.21326204179492e+002°)
6.26613864672208e+005	(-1.45316325673395e+002dB,1.20948061821348e+002°)
6.28058358813190e+005	(-1.45425602144836e+002dB,1.20568372909452e+002°)
6.29506182857070e+005	(-1.45534701650870e+002dB,1.20187134751813e+002°)
6.30957344480065e+005	(-1.45643622317853e+002dB,1.19804344747304e+002°)
6.32411851376091e+005	(-1.45752362263157e+002dB,1.19420000386814e+002°)
6.33869711256798e+005	(-1.45860919595331e+002dB,1.19034099254386e+002°)
6.35330931851614e+005	(-1.45969292414259e+002dB,1.18646639028340e+002°)
6.36795520907786e+005	(-1.46077478811326e+002dB,1.18257617482384e+002°)
6.38263486190419e+005	(-1.46185476869590e+002dB,1.17867032486703e+002°)
6.39734835482518e+005	(-1.46293284663949e+002dB,1.17474882009039e+002°)
6.41209576585031e+005	(-1.46400900261320e+002dB,1.17081164115748e+002°)
6.42687717316889e+005	(-1.46508321720823e+002dB,1.16685876972843e+002°)
6.44169265515046e+005	(-1.46615547093957e+002dB,1.16289018847019e+002°)
6.45654229034524e+005	(-1.46722574424794e+002dB,1.15890588106653e+002°)
6.47142615748451e+005	(-1.46829401750164e+002dB,1.15490583222792e+002°)
6.48634433548106e+005	(-1.46936027099856e+002dB,1.15089002770113e+002°)
6.50129690342958e+005	(-1.47042448496808e+002dB,1.14685845427871e+002°)
6.51628394060710e+005	(-1.47148663957315e+002dB,1.14281109980814e+002°)
6.53130552647339e+005	(-1.47254671491225e+002dB,1.13874795320084e+002°)
6.54636174067141e+005	(-1.47360469102155e+002dB,1.13466900444091e+002°)
6.56145266302771e+005	(-1.47466054787696e+002dB,1.13057424459365e+002°)
6.57657837355286e+005	(-1.47571426539625e+002dB,1.12646366581383e+002°)
6.59173895244187e+005	(-1.47676582344127e+002dB,1.12233726135367e+002°)
6.60693448007461e+005	(-1.47781520182008e+002dB,1.11819502557065e+002°)
6.62216503701627e+005	(-1.47886238028922e+002dB,1.11403695393498e+002°)
6.63743070401773e+005	(-1.47990733855591e+002dB,1.10986304303682e+002°)
6.65273156201605e+005	(-1.48095005628034e+002dB,1.10567329059325e+002°)
6.66806769213486e+005	(-1.48199051307797e+002dB,1.10146769545497e+002°)
6.68343917568478e+005	(-1.48302868852182e+002dB,1.09724625761263e+002°)
6.69884609416389e+005	(-1.48406456214485e+002dB,1.09300897820301e+002°)
6.71428852925815e+005	(-1.48509811344228e+002dB,1.08875585951476e+002°)
6.72976656284180e+005	(-1.48612932187399e+002dB,1.08448690499398e+002°)
6.74528027697784e+005	(-1.48715816686691e+002dB,1.08020211924936e+002°)
6.76082975391843e+005	(-1.48818462781744e+002dB,1.07590150805717e+002°)
6.77641507610536e+005	(-1.48920868409389e+002dB,1.07158507836577e+002°)
6.79203632617045e+005	(-1.49023031503890e+002dB,1.06725283829994e+002°)
6.80769358693602e+005	(-1.49124949997190e+002dB,1.06290479716484e+002°)
6.82338694141530e+005	(-1.49226621819164e+002dB,1.05854096544966e+002°)
6.83911647281289e+005	(-1.49328044897859e+002dB,1.05416135483092e+002°)
6.85488226452521e+005	(-1.49429217159748e+002dB,1.04976597817548e+002°)
6.87068440014091e+005	(-1.49530136529979e+002dB,1.04535484954324e+002°)
6.88652296344135e+005	(-1.49630800932624e+002dB,1.04092798418944e+002°)
6.90239803840100e+005	(-1.49731208290934e+002dB,1.03648539856670e+002°)
6.91830970918794e+005	(-1.49831356527585e+002dB,1.03202711032673e+002°)
6.93425806016427e+005	(-1.49931243564935e+002dB,1.02755313832162e+002°)
6.95024317588654e+005	(-1.50030867325273e+002dB,1.02306350260491e+002°)
6.96626514110626e+005	(-1.50130225731069e+002dB,1.01855822443227e+002°)
6.98232404077028e+005	(-1.50229316705229e+002dB,1.01403732626186e+002°)
6.99841996002130e+005	(-1.50328138171344e+002dB,1.00950083175433e+002°)
7.01455298419827e+005	(-1.50426688053941e+002dB,1.00494876577257e+002°)
7.03072319883689e+005	(-1.50524964278733e+002dB,1.00038115438103e+002°)
7.04693068967002e+005	(-1.50622964772869e+002dB,9.95798024844773e+001°)
7.06317554262817e+005	(-1.50720687465178e+002dB,9.91199405628224e+001°)
7.07945784383992e+005	(-1.50818130286422e+002dB,9.86585326393526e+001°)
7.09577767963243e+005	(-1.50915291169536e+002dB,9.81955817998634e+001°)
7.11213513653183e+005	(-1.51012168049876e+002dB,9.77310912495075e+001°)
7.12853030126373e+005	(-1.51108758865460e+002dB,9.72650643125396e+001°)
7.14496326075366e+005	(-1.51205061557211e+002dB,9.67975044320296e+001°)
7.16143410212754e+005	(-1.51301074069192e+002dB,9.63284151695467e+001°)
7.17794291271214e+005	(-1.51396794348847e+002dB,9.58578002048131e+001°)
7.19448978003551e+005	(-1.51492220347236e+002dB,9.53856633353274e+001°)
7.21107479182751e+005	(-1.51587350019263e+002dB,9.49120084759604e+001°)
7.22769803602021e+005	(-1.51682181323914e+002dB,9.44368396585217e+001°)
7.24435960074840e+005	(-1.51776712224477e+002dB,9.39601610312991e+001°)
7.26105957435005e+005	(-1.51870940688774e+002dB,9.34819768585705e+001°)
7.27779804536674e+005	(-1.51964864689377e+002dB,9.30022915200896e+001°)
7.29457510254418e+005	(-1.52058482203834e+002dB,9.25211095105465e+001°)
7.31139083483266e+005	(-1.52151791214879e+002dB,9.20384354390021e+001°)
7.32824533138752e+005	(-1.52244789710653e+002dB,9.15542740282998e+001°)
7.34513868156963e+005	(-1.52337475684906e+002dB,9.10686301144531e+001°)
7.36207097494584e+005	(-1.52429847137209e+002dB,9.05815086460105e+001°)
7.37904230128948e+005	(-1.52521902073158e+002dB,9.00929146833998e+001°)
7.39605275058085e+005	(-1.52613638504569e+002dB,8.96028533982506e+001°)
7.41310241300764e+005	(-1.52705054449680e+002dB,8.91113300726970e+001°)
7.43019137896547e+005	(-1.52796147933341e+002dB,8.86183500986632e+001°)
7.44731973905835e+005	(-1.52886916987202e+002dB,8.81239189771288e+001°)
7.46448758409912e+005	(-1.52977359649898e+002dB,8.76280423173788e+001°)
7.48169500510999e+005	(-1.53067473967235e+002dB,8.71307258362370e+001°)
7.49894209332300e+005	(-1.53157257992360e+002dB,8.66319753572853e+001°)
7.51622894018049e+005	(-1.53246709785940e+002dB,8.61317968100683e+001°)
7.53355563733561e+005	(-1.53335827416327e+002dB,8.56301962292860e+001°)
7.55092227665277e+005	(-1.53424608959728e+002dB,8.51271797539739e+001°)
7.56832895020817e+005	(-1.53513052500361e+002dB,8.46227536266736e+001°)
7.58577575029026e+005	(-1.53601156130614e+002dB,8.41169241925934e+001°)
7.60326276940024e+005	(-1.53688917951198e+002dB,8.36096978987605e+001°)
7.62079010025254e+005	(-1.53776336071297e+002dB,8.31010812931655e+001°)
7.63835783577532e+005	(-1.53863408608710e+002dB,8.25910810239022e+001°)
7.65596606911097e+005	(-1.53950133689990e+002dB,8.20797038383009e+001°)
7.67361489361659e+005	(-1.54036509450585e+002dB,8.15669565820586e+001°)
7.69130440286450e+005	(-1.54122534034967e+002dB,8.10528461983657e+001°)
7.70903469064270e+005	(-1.54208205596757e+002dB,8.05373797270324e+001°)
7.72680585095541e+005	(-1.54293522298856e+002dB,8.00205643036131e+001°)
7.74461797802357e+005	(-1.54378482313558e+002dB,7.95024071585319e+001°)
7.76247116628530e+005	(-1.54463083822671e+002dB,7.89829156162098e+001°)
7.78036551039642e+005	(-1.54547325017623e+002dB,7.84620970941948e+001°)
7.79830110523096e+005	(-1.54631204099577e+002dB,7.79399591022950e+001°)
7.81627804588167e+005	(-1.54714719279530e+002dB,7.74165092417175e+001°)
7.83429642766048e+005	(-1.54797868778415e+002dB,7.68917552042116e+001°)
7.85235634609908e+005	(-1.54880650827199e+002dB,7.63657047712211e+001°)
7.87045789694934e+005	(-1.54963063666976e+002dB,7.58383658130419e+001°)
7.88860117618390e+005	(-1.55045105549057e+002dB,7.53097462879902e+001°)
7.90678627999660e+005	(-1.55126774735054e+002dB,7.47798542415793e+001°)
7.92501330480306e+005	(-1.55208069496968e+002dB,7.42486978057075e+001°)
7.94328234724116e+005	(-1.55288988117266e+002dB,7.37162851978569e+001°)
7.96159350417152e+005	(-1.55369528888958e+002dB,7.31826247203049e+001°)
7.97994687267810e+005	(-1.55449690115675e+002dB,7.26477247593487e+001°)
7.99834255006861e+005	(-1.55529470111737e+002dB,7.21115937845433e+001°)
8.01678063387511e+005	(-1.55608867202222e+002dB,7.15742403479535e+001°)
8.03526122185449e+005	(-1.55687879723038e+002dB,7.10356730834225e+001°)
8.05378441198898e+005	(-1.55766506020980e+002dB,7.04959007058552e+001°)
8.07235030248669e+005	(-1.55844744453798e+002dB,6.99549320105173e+001°)
8.09095899178213e+005	(-1.55922593390254e+002dB,6.94127758723531e+001°)
8.10961057853671e+005	(-1.56000051210182e+002dB,6.88694412453190e+001°)
8.12830516163929e+005	(-1.56077116304544e+002dB,6.83249371617354e+001°)
8.14704284020669e+005	(-1.56153787075488e+002dB,6.77792727316569e+001°)
8.16582371358421e+005	(-1.56230061936398e+002dB,6.72324571422616e+001°)
8.18464788134618e+005	(-1.56305939311949e+002dB,6.66844996572571e+001°)
8.20351544329646e+005	(-1.56381417638159e+002dB,6.61354096163088e+001°)
8.22242649946899e+005	(-1.56456495362441e+002dB,6.55851964344843e+001°)
8.24138115012829e+005	(-1.56531170943651e+002dB,6.50338696017192e+001°)
8.26037949577005e+005	(-1.56605442852141e+002dB,6.44814386823011e+001°)
8.27942163712160e+005	(-1.56679309569807e+002dB,6.39279133143742e+001°)
8.29850767514248e+005	(-1.56752769590141e+002dB,6.33733032094617e+001°)
8.31763771102496e+005	(-1.56825821418280e+002dB,6.28176181520090e+001°)
8.33681184619459e+005	(-1.56898463571054e+002dB,6.22608679989448e+001°)
8.35603018231072e+005	(-1.56970694577042e+002dB,6.17030626792621e+001°)
8.37529282126706e+005	(-1.57042512976618e+002dB,6.11442121936165e+001°)
8.39459986519221e+005	(-1.57113917322009e+002dB,6.05843266139439e+001°)
8.41395141645018e+005	(-1.57184906177344e+002dB,6.00234160830953e+001°)
8.43334757764098e+005	(-1.57255478118710e+002dB,5.94614908144899e+001°)
8.45278845160112e+005	(-1.57325631734210e+002dB,5.88985610917834e+001°)
8.47227414140418e+005	(-1.57395365624019e+002dB,5.83346372685543e+001°)
8.49180475036135e+005	(-1.57464678400443e+002dB,5.77697297680050e+001°)
8.51138038202197e+005	(-1.57533568687981e+002dB,5.72038490826780e+001°)
8.53100114017410e+005	(-1.57602035123389e+002dB,5.66370057741867e+001°)
8.55066712884503e+005	(-1.57670076355745e+002dB,5.60692104729590e+001°)
8.57037845230189e+005	(-1.57737691046515e+002dB,5.55004738779946e+001°)
8.59013521505215e+005	(-1.57804877869629e+002dB,5.49308067566326e+001°)
8.60993752184419e+005	(-1.57871635511545e+002dB,5.43602199443318e+001°)
8.62978547766788e+005	(-1.57937962671334e+002dB,5.37887243444588e+001°)
8.64967918775511e+005	(-1.58003858060753e+002dB,5.32163309280870e+001°)
8.66961875758034e+005	(-1.58069320404329e+002dB,5.26430507338013e+001°)
8.68960429286118e+005	(-1.58134348439442e+002dB,5.20688948675118e+001°)
8.70963589955897e+005	(-1.58198940916415e+002dB,5.14938745022705e+001°)
8.72971368387927e+005	(-1.58263096598603e+002dB,5.09180008780944e+001°)
8.74983775227251e+005	(-1.58326814262491e+002dB,5.03412853017909e+001°)
8.77000821143449e+005	(-1.58390092697788e+002dB,4.97637391467848e+001°)
8.79022516830698e+005	(-1.58452930707531e+002dB,4.91853738529462e+001°)
8.81048873007828e+005	(-1.58515327108191e+002dB,4.86062009264186e+001°)
8.83079900418376e+005	(-1.58577280729779e+002dB,4.80262319394431e+001°)
8.85115609830648e+005	(-1.58638790415963e+002dB,4.74454785301808e+001°)
8.87156012037773e+005	(-1.58699855024178e+002dB,4.68639524025301e+001°)
8.89201117857760e+005	(-1.58760473425754e+002dB,4.62816653259373e+001°)
8.91250938133557e+005	(-1.58820644506031e+002dB,4.56986291352007e+001°)
8.93305483733106e+005	(-1.58880367164495e+002dB,4.51148557302645e+001°)
8.95364765549404e+005	(-1.58939640314902e+002dB,4.45303570760042e+001°)
8.97428794500558e+005	(-1.58998462885418e+002dB,4.39451452019981e+001°)
8.99497581529844e+005	(-1.59056833818757e+002dB,4.33592322022870e+001°)
9.01571137605766e+005	(-1.59114752072320e+002dB,4.27726302351196e+001°)
9.03649473722110e+005	(-1.59172216618346e+002dB,4.21853515226807e+001°)
9.05732600898008e+005	(-1.59229226444056e+002dB,4.15974083508027e+001°)
9.07820530177993e+005	(-1.59285780551813e+002dB,4.10088130686588e+001°)
9.09913272632058e+005	(-1.59341877959271e+002dB,4.04195780884346e+001°)
9.12010839355716e+005	(-1.59397517699541e+002dB,3.98297158849803e+001°)
9.14113241470056e+005	(-1.59452698821351e+002dB,3.92392389954375e+001°)
9.16220490121805e+005	(-1.59507420389212e+002dB,3.86481600188441e+001°)
9.18332596483386e+005	(-1.59561681483589e+002dB,3.80564916157122e+001°)
